Wahl_Abkürzung,gebiet-nr,Stadtteil,Partei,Prozent,Stimmen
LTW23,422,Kranichstein,CDU,24.53531598513011,66
LTW23,431,Arheilgen,CDU,18.23204419889503,66
LTW23,432,Kranichstein,CDU,23.27188940092166,101
LTW23,440,Arheilgen,CDU,20.727272727272727,57
LTW23,450,Arheilgen,CDU,23.29059829059829,109
LTW23,460,Arheilgen,CDU,29.28709055876686,152
LTW23,481,Arheilgen,CDU,27.27272727272727,123
LTW23,482,Arheilgen,CDU,23.014256619144604,113
LTW23,483,Arheilgen,CDU,34.8729792147806,151
LTW23,490,Arheilgen,CDU,25.45045045045045,113
LTW23,500,Arheilgen,CDU,21.939953810623557,95
LTW23,510,Arheilgen,CDU,18.181818181818183,56
LTW23,521,Arheilgen,CDU,29.476584022038566,107
LTW23,522,Arheilgen,CDU,25.7396449704142,87
LTW23,530,Arheilgen,CDU,26.609442060085836,124
LTW23,540,DA-Mitte,CDU,19.844357976653697,51
LTW23,550,DA-Mitte,CDU,17.035398230088493,77
LTW23,560,DA-Mitte,CDU,19.656019656019655,80
LTW23,570,DA-Mitte,CDU,19.162995594713657,87
LTW23,580,DA-Mitte,CDU,15.571776155717762,64
LTW23,600,Bessungen,CDU,26.395173453996986,175
LTW23,610,Bessungen,CDU,34.23831070889894,227
LTW23,620,Bessungen,CDU,29.94011976047904,150
LTW23,630,Bessungen,CDU,17.633928571428573,79
LTW23,640,Bessungen,CDU,14.538310412573674,74
LTW23,650,Bessungen,CDU,15.680473372781064,53
LTW23,660,Bessungen,CDU,16.129032258064516,80
LTW23,680,Bessungen,CDU,18.0623973727422,110
LTW23,690,Bessungen,CDU,21.941747572815533,113
LTW23,710,DA-Mitte,CDU,16.09442060085837,75
LTW23,720,DA-West,CDU,12.568306010928962,46
LTW23,730,DA-West,CDU,15.636363636363637,86
LTW23,750,DA-West,CDU,24.516129032258064,76
LTW23,760,DA-West,CDU,20.28397565922921,100
LTW23,780,DA-West,CDU,18.13285457809695,101
LTW23,790,DA-West,CDU,20.444444444444446,92
LTW23,800,DA-West,CDU,12.590799031477,52
LTW23,810,DA-West,CDU,16.93290734824281,53
LTW23,820,DA-West,CDU,27.74327122153209,134
LTW23,831,DA-West,CDU,28.106508875739642,95
LTW23,832,DA-West,CDU,24.464831804281346,80
LTW23,840,DA-West,CDU,27.948303715670438,173
LTW23,850,DA-West,CDU,29.977628635346754,134
LTW23,860,Wixhausen,CDU,34.22459893048128,128
LTW23,870,Wixhausen,CDU,23.050847457627118,68
LTW23,880,Wixhausen,CDU,31.132075471698112,165
LTW23,890,Wixhausen,CDU,27.85388127853881,122
LTW23,900,Eberstadt,CDU,28.407224958949094,173
LTW23,910,Eberstadt,CDU,27.77777777777778,90
LTW23,920,Eberstadt,CDU,26.713947990543733,113
LTW23,930,Eberstadt,CDU,30.0,102
LTW23,940,Eberstadt,CDU,24.09090909090909,106
LTW23,950,Eberstadt,CDU,20.68230277185501,97
LTW23,960,Eberstadt,CDU,27.48735244519393,163
LTW23,970,Eberstadt,CDU,25.874125874125873,111
LTW23,980,Eberstadt,CDU,18.1592039800995,73
LTW23,990,Eberstadt,CDU,24.137931034482758,63
LTW23,1000,Eberstadt,CDU,22.62773722627737,93
LTW23,1010,Eberstadt,CDU,35.368421052631575,168
LTW23,1020,Eberstadt,CDU,19.491525423728813,46
LTW23,1030,Eberstadt,CDU,18.808777429467085,60
LTW23,1040,Eberstadt,CDU,29.64509394572025,142
LTW23,1050,Eberstadt,CDU,33.52112676056338,119
LTW23,91010,,CDU,17.75700934579439,95
LTW23,91011,,CDU,15.384615384615385,66
LTW23,91012,,CDU,18.012422360248447,87
LTW23,91013,,CDU,19.607843137254903,90
LTW23,91014,,CDU,22.417153996101362,115
LTW23,91015,,CDU,19.152854511970535,104
LTW23,91016,,CDU,19.614147909967848,61
LTW23,92020,,CDU,13.893653516295027,81
LTW23,92021,,CDU,14.555765595463138,77
LTW23,92022,,CDU,17.97752808988764,112
LTW23,92023,,CDU,16.700201207243463,83
LTW23,92024,,CDU,13.248638838475499,73
LTW23,92025,,CDU,12.859884836852206,67
LTW23,92026,,CDU,16.129032258064516,95
LTW23,92027,,CDU,12.330827067669173,82
LTW23,92028,,CDU,21.428571428571427,108
LTW23,93030,,CDU,23.03921568627451,141
LTW23,93031,,CDU,42.8921568627451,175
LTW23,93032,,CDU,32.5542570951586,195
LTW23,93033,,CDU,24.04692082111437,82
LTW23,93034,,CDU,23.80106571936057,134
LTW23,93035,,CDU,22.660098522167488,92
LTW23,93036,,CDU,28.68217054263566,111
LTW23,94040,,CDU,27.27272727272727,129
LTW23,94041,,CDU,36.03603603603604,160
LTW23,94042,,CDU,23.064250411861615,140
LTW23,94043,,CDU,21.71628721541156,124
LTW23,94044,,CDU,14.135338345864662,94
LTW23,94045,,CDU,22.73838630806846,93
LTW23,95050,,CDU,27.2552783109405,142
LTW23,95051,,CDU,17.431192660550458,76
LTW23,95052,,CDU,23.076923076923077,132
LTW23,95053,,CDU,24.65331278890601,160
LTW23,95054,,CDU,25.614754098360653,125
LTW23,95055,,CDU,27.163461538461537,113
LTW23,96060,,CDU,27.125506072874494,134
LTW23,96061,,CDU,30.28391167192429,96
LTW23,96062,,CDU,25.072886297376094,86
LTW23,96063,,CDU,31.76470588235294,162
LTW23,96064,,CDU,32.02479338842975,155
LTW23,96065,,CDU,31.237322515212984,154
LTW23,96066,,CDU,27.916666666666668,134
LTW23,97070,,CDU,30.5668016194332,151
LTW23,97071,,CDU,37.204301075268816,173
LTW23,97072,,CDU,35.91269841269841,181
LTW23,97073,,CDU,29.268292682926827,132
LTW23,97074,,CDU,31.76470588235294,162
LTW23,97075,,CDU,31.910112359550563,142
LTW23,97076,,CDU,30.56179775280899,136
LTW23,97077,,CDU,37.25910064239829,174
LTW23,98080,,CDU,30.54101221640489,175
LTW23,98081,,CDU,30.842911877394634,161
LTW23,99090,,CDU,21.333333333333336,96
LTW23,99091,,CDU,31.09540636042403,176
LTW23,99092,,CDU,30.056710775047257,159
EU24,10,DA-Mitte,CDU,9.968847352024921,32
EU24,20,DA-Mitte,CDU,9.541984732824428,25
EU24,30,DA-Mitte,CDU,11.610486891385769,31
EU24,40,DA-Mitte,CDU,9.931506849315069,29
EU24,50,DA-Mitte,CDU,10.509554140127388,33
EU24,60,DA-Nord,CDU,11.89873417721519,47
EU24,90,DA-Nord,CDU,10.18867924528302,54
EU24,100,DA-Nord,CDU,9.797297297297296,58
EU24,120,DA-Nord,CDU,14.678899082568808,32
EU24,130,DA-Nord,CDU,9.181969949916526,55
EU24,140,DA-Nord,CDU,6.933333333333333,26
EU24,150,DA-Nord,CDU,7.045454545454545,31
EU24,180,DA-Nord,CDU,10.486891385767791,56
EU24,190,DA-Nord,CDU,8.0,36
EU24,200,DA-Nord,CDU,7.180851063829788,27
EU24,210,DA-Nord,CDU,6.623931623931624,31
EU24,220,DA-Nord,CDU,7.8277886497064575,40
EU24,230,DA-Nord,CDU,9.961685823754788,52
EU24,240,DA-Nord,CDU,11.775043936731107,67
EU24,250,DA-Nord,CDU,7.112970711297072,34
EU24,260,DA-Ost,CDU,22.925764192139738,105
EU24,270,DA-Ost,CDU,29.154078549848943,193
EU24,280,DA-Ost,CDU,18.783542039355993,105
EU24,290,DA-Ost,CDU,12.433862433862434,47
EU24,310,DA-Ost,CDU,11.15702479338843,54
EU24,320,DA-Ost,CDU,10.472972972972974,62
EU24,330,DA-Ost,CDU,10.669077757685352,59
EU24,340,DA-Ost,CDU,16.38225255972696,96
EU24,350,DA-Ost,CDU,14.990512333965844,79
EU24,370,DA-Nord,CDU,16.895874263261295,86
EU24,380,DA-Nord,CDU,13.48973607038123,46
EU24,390,DA-Nord,CDU,15.158371040723981,67
EU24,411,Kranichstein,CDU,5.095541401273886,24
EU24,412,Kranichstein,CDU,15.100671140939598,45
EU24,413,Kranichstein,CDU,13.310580204778159,39
EU24,421,Kranichstein,CDU,15.989159891598916,59
EU24,422,Kranichstein,CDU,20.588235294117645,70
EU24,431,Arheilgen,CDU,15.903614457831324,66
EU24,432,Kranichstein,CDU,19.24778761061947,87
EU24,440,Arheilgen,CDU,18.24561403508772,52
EU24,450,Arheilgen,CDU,19.64980544747082,101
EU24,460,Arheilgen,CDU,22.448979591836736,121
EU24,481,Arheilgen,CDU,25.363825363825367,122
EU24,482,Arheilgen,CDU,17.073170731707318,84
EU24,483,Arheilgen,CDU,25.0,114
EU24,490,Arheilgen,CDU,21.779859484777518,93
EU24,500,Arheilgen,CDU,20.3579418344519,91
EU24,510,Arheilgen,CDU,16.883116883116884,52
EU24,521,Arheilgen,CDU,20.87912087912088,76
EU24,522,Arheilgen,CDU,25.073746312684364,85
EU24,530,Arheilgen,CDU,18.442622950819672,90
EU24,540,DA-Mitte,CDU,13.377926421404682,40
EU24,550,DA-Mitte,CDU,12.749003984063744,64
EU24,560,DA-Mitte,CDU,11.434977578475337,51
EU24,570,DA-Mitte,CDU,11.752136752136751,55
EU24,580,DA-Mitte,CDU,12.356979405034325,54
EU24,600,Bessungen,CDU,21.05997210599721,151
EU24,610,Bessungen,CDU,30.575035063113603,218
EU24,620,Bessungen,CDU,21.98443579766537,113
EU24,630,Bessungen,CDU,15.702479338842975,76
EU24,640,Bessungen,CDU,12.233009708737864,63
EU24,650,Bessungen,CDU,9.97920997920998,48
EU24,660,Bessungen,CDU,13.539651837524177,70
EU24,680,Bessungen,CDU,14.355628058727568,88
EU24,690,Bessungen,CDU,16.163410301953817,91
EU24,710,DA-Mitte,CDU,12.0,57
EU24,720,DA-West,CDU,11.421911421911423,49
EU24,730,DA-West,CDU,13.0859375,67
EU24,750,DA-West,CDU,16.43059490084986,58
EU24,760,DA-West,CDU,17.025440313111545,87
EU24,780,DA-West,CDU,12.984822934232715,77
EU24,790,DA-West,CDU,17.835671342685373,89
EU24,800,DA-West,CDU,8.577405857740587,41
EU24,810,DA-West,CDU,16.0,60
EU24,820,DA-West,CDU,22.546972860125262,108
EU24,831,DA-West,CDU,21.13564668769716,67
EU24,832,DA-West,CDU,18.56763925729443,70
EU24,840,DA-West,CDU,22.852233676975946,133
EU24,850,DA-West,CDU,24.553571428571427,110
EU24,860,Wixhausen,CDU,27.70448548812665,105
EU24,870,Wixhausen,CDU,20.905923344947734,60
EU24,880,Wixhausen,CDU,21.59090909090909,114
EU24,890,Wixhausen,CDU,28.54077253218884,133
EU24,900,Eberstadt,CDU,21.524663677130047,144
EU24,910,Eberstadt,CDU,20.447284345047922,64
EU24,920,Eberstadt,CDU,17.38095238095238,73
EU24,930,Eberstadt,CDU,24.07932011331445,85
EU24,940,Eberstadt,CDU,19.679633867276888,86
EU24,950,Eberstadt,CDU,16.470588235294116,84
EU24,960,Eberstadt,CDU,22.118380062305295,142
EU24,970,Eberstadt,CDU,22.274881516587676,94
EU24,980,Eberstadt,CDU,14.713216957605985,59
EU24,990,Eberstadt,CDU,17.894736842105264,51
EU24,1000,Eberstadt,CDU,16.94510739856802,71
EU24,1010,Eberstadt,CDU,28.199999999999996,141
EU24,1020,Eberstadt,CDU,14.046822742474916,42
EU24,1030,Eberstadt,CDU,15.072463768115943,52
EU24,1040,Eberstadt,CDU,23.662551440329217,115
EU24,1050,Eberstadt,CDU,20.435967302452315,75
EU24,91010,,CDU,13.880126182965299,88
EU24,91011,,CDU,11.992263056092844,62
EU24,91012,,CDU,11.837455830388691,67
EU24,91013,,CDU,12.914485165794066,74
EU24,91014,,CDU,13.873873873873874,77
EU24,91015,,CDU,15.736040609137056,93
EU24,91016,,CDU,17.611940298507463,59
EU24,92020,,CDU,11.44578313253012,76
EU24,92021,,CDU,10.847457627118644,64
EU24,92022,,CDU,13.901345291479823,93
EU24,92023,,CDU,12.545454545454545,69
EU24,92024,,CDU,8.603896103896105,53
EU24,92025,,CDU,7.599309153713299,44
EU24,92026,,CDU,12.87758346581876,81
EU24,92027,,CDU,7.776261937244201,57
EU24,92028,,CDU,14.336917562724013,80
EU24,93030,,CDU,18.196202531645568,115
EU24,93031,,CDU,31.990521327014214,135
EU24,93032,,CDU,27.15654952076677,170
EU24,93033,,CDU,18.926553672316384,67
EU24,93034,,CDU,18.693009118541035,123
EU24,93035,,CDU,16.625916870415647,68
EU24,93036,,CDU,19.34673366834171,77
EU24,94040,,CDU,19.06474820143885,106
EU24,94041,,CDU,28.794642857142854,129
EU24,94042,,CDU,17.549167927382754,116
EU24,94043,,CDU,13.72854914196568,88
EU24,94044,,CDU,10.74964639321075,76
EU24,94045,,CDU,14.354066985645932,60
EU24,95050,,CDU,20.27972027972028,116
EU24,95051,,CDU,12.551440329218108,61
EU24,95052,,CDU,21.236133122028527,134
EU24,95053,,CDU,18.87072808320951,127
EU24,95054,,CDU,23.647294589178355,118
EU24,95055,,CDU,22.463768115942027,93
EU24,96060,,CDU,23.48008385744235,112
EU24,96061,,CDU,23.411371237458194,70
EU24,96062,,CDU,19.881305637982198,67
EU24,96063,,CDU,24.271844660194176,125
EU24,96064,,CDU,26.77165354330709,136
EU24,96065,,CDU,22.365591397849464,104
EU24,96066,,CDU,23.628691983122362,112
EU24,97070,,CDU,24.69879518072289,123
EU24,97071,,CDU,24.901960784313726,127
EU24,97072,,CDU,28.290766208251473,144
EU24,97073,,CDU,24.94279176201373,109
EU24,97074,,CDU,24.12523020257827,131
EU24,97075,,CDU,24.94432071269488,112
EU24,97076,,CDU,23.88059701492537,112
EU24,97077,,CDU,26.98744769874477,129
EU24,98080,,CDU,25.448028673835125,142
EU24,98081,,CDU,24.448897795591183,122
EU24,99090,,CDU,16.700610997963338,82
EU24,99091,,CDU,26.486486486486488,147
EU24,99092,,CDU,24.418604651162788,126
BTW25,10,DA-Mitte,CDU,12.97539149888143,58
BTW25,20,DA-Mitte,CDU,12.011173184357542,43
BTW25,30,DA-Mitte,CDU,12.037037037037036,39
BTW25,40,DA-Mitte,CDU,17.52021563342318,65
BTW25,50,DA-Mitte,CDU,9.336609336609335,38
BTW25,60,DA-Nord,CDU,10.53639846743295,55
BTW25,90,DA-Nord,CDU,10.422535211267606,74
BTW25,100,DA-Nord,CDU,14.75177304964539,104
BTW25,120,DA-Nord,CDU,14.080459770114942,49
BTW25,130,DA-Nord,CDU,10.968660968660968,77
BTW25,140,DA-Nord,CDU,9.468822170900692,41
BTW25,150,DA-Nord,CDU,10.535405872193436,61
BTW25,180,DA-Nord,CDU,9.143686502177069,63
BTW25,190,DA-Nord,CDU,10.777385159010601,61
BTW25,200,DA-Nord,CDU,10.560344827586206,49
BTW25,210,DA-Nord,CDU,11.367673179396093,64
BTW25,220,DA-Nord,CDU,9.508716323296355,60
BTW25,230,DA-Nord,CDU,11.15702479338843,81
BTW25,240,DA-Nord,CDU,13.428571428571429,94
BTW25,250,DA-Nord,CDU,8.605851979345955,50
BTW25,260,DA-Ost,CDU,26.937984496124027,139
BTW25,270,DA-Ost,CDU,31.11413043478261,229
BTW25,280,DA-Ost,CDU,24.552845528455283,151
BTW25,290,DA-Ost,CDU,16.666666666666664,76
BTW25,310,DA-Ost,CDU,13.186813186813188,84
BTW25,320,DA-Ost,CDU,13.636363636363635,93
BTW25,330,DA-Ost,CDU,11.28133704735376,81
BTW25,340,DA-Ost,CDU,21.417565485362093,139
BTW25,350,DA-Ost,CDU,16.483516483516482,105
BTW25,370,DA-Nord,CDU,14.107883817427386,102
BTW25,380,DA-Nord,CDU,18.39323467230444,87
BTW25,390,DA-Nord,CDU,14.102564102564102,99
BTW25,411,Kranichstein,CDU,7.578558225508318,41
BTW25,412,Kranichstein,CDU,14.871794871794872,58
BTW25,413,Kranichstein,CDU,16.442048517520217,61
BTW25,421,Kranichstein,CDU,13.612565445026178,78
BTW25,422,Kranichstein,CDU,17.34234234234234,77
BTW25,431,Arheilgen,CDU,13.680781758957655,84
BTW25,432,Kranichstein,CDU,21.052631578947366,120
BTW25,440,Arheilgen,CDU,20.47872340425532,77
BTW25,450,Arheilgen,CDU,17.103235747303543,111
BTW25,460,Arheilgen,CDU,24.430955993930198,161
BTW25,481,Arheilgen,CDU,25.084175084175087,149
BTW25,482,Arheilgen,CDU,19.486404833836858,129
BTW25,483,Arheilgen,CDU,22.75132275132275,129
BTW25,490,Arheilgen,CDU,23.518164435946463,123
BTW25,500,Arheilgen,CDU,20.21857923497268,111
BTW25,510,Arheilgen,CDU,15.49636803874092,64
BTW25,521,Arheilgen,CDU,25.0,119
BTW25,522,Arheilgen,CDU,21.47368421052632,102
BTW25,530,Arheilgen,CDU,19.113149847094803,125
BTW25,540,DA-Mitte,CDU,12.26158038147139,45
BTW25,550,DA-Mitte,CDU,14.100486223662884,87
BTW25,560,DA-Mitte,CDU,14.136125654450263,81
BTW25,570,DA-Mitte,CDU,13.592233009708737,84
BTW25,580,DA-Mitte,CDU,11.96911196911197,62
BTW25,600,Bessungen,CDU,20.04581901489118,175
BTW25,610,Bessungen,CDU,29.33832709113608,235
BTW25,620,Bessungen,CDU,24.418604651162788,147
BTW25,630,Bessungen,CDU,19.047619047619047,112
BTW25,640,Bessungen,CDU,12.5,80
BTW25,650,Bessungen,CDU,14.13551401869159,121
BTW25,660,Bessungen,CDU,12.664473684210526,77
BTW25,680,Bessungen,CDU,17.360114777618367,121
BTW25,690,Bessungen,CDU,17.67180925666199,126
BTW25,710,DA-Mitte,CDU,14.507772020725387,84
BTW25,720,DA-West,CDU,11.84,74
BTW25,730,DA-West,CDU,12.46376811594203,86
BTW25,750,DA-West,CDU,16.371681415929203,74
BTW25,760,DA-West,CDU,15.746971736204577,117
BTW25,780,DA-West,CDU,14.681107099879661,122
BTW25,790,DA-West,CDU,18.973561430793158,122
BTW25,800,DA-West,CDU,12.220566318926975,82
BTW25,810,DA-West,CDU,16.559139784946236,77
BTW25,820,DA-West,CDU,23.973727422003286,146
BTW25,831,DA-West,CDU,22.781774580335732,95
BTW25,832,DA-West,CDU,19.517102615694164,97
BTW25,840,DA-West,CDU,21.79144385026738,163
BTW25,850,DA-West,CDU,24.623115577889447,147
BTW25,860,Wixhausen,CDU,27.290836653386453,137
BTW25,870,Wixhausen,CDU,19.791666666666664,76
BTW25,880,Wixhausen,CDU,21.3225371120108,158
BTW25,890,Wixhausen,CDU,24.316109422492403,160
BTW25,900,Eberstadt,CDU,30.519480519480517,235
BTW25,910,Eberstadt,CDU,24.154589371980677,100
BTW25,920,Eberstadt,CDU,19.475655430711612,104
BTW25,930,Eberstadt,CDU,24.276169265033406,109
BTW25,940,Eberstadt,CDU,21.785714285714285,122
BTW25,950,Eberstadt,CDU,22.22222222222222,130
BTW25,960,Eberstadt,CDU,29.591836734693878,232
BTW25,970,Eberstadt,CDU,22.962962962962962,124
BTW25,980,Eberstadt,CDU,17.131474103585656,86
BTW25,990,Eberstadt,CDU,15.311004784688995,64
BTW25,1000,Eberstadt,CDU,19.70534069981584,107
BTW25,1010,Eberstadt,CDU,28.24302134646962,172
BTW25,1020,Eberstadt,CDU,14.676616915422885,59
BTW25,1030,Eberstadt,CDU,13.414634146341465,66
BTW25,1040,Eberstadt,CDU,28.739495798319325,171
BTW25,1050,Eberstadt,CDU,28.78787878787879,133
BTW21,10,DA-Mitte,SPD,17.472118959107807,47
BTW21,20,DA-Mitte,SPD,17.77777777777778,48
BTW21,30,DA-Mitte,SPD,16.666666666666664,40
BTW21,40,DA-Mitte,SPD,25.650557620817843,69
BTW21,50,DA-Mitte,SPD,19.682539682539684,62
BTW21,60,DA-Nord,SPD,18.449197860962567,69
BTW21,90,DA-Nord,SPD,19.11764705882353,91
BTW21,100,DA-Nord,SPD,20.43222003929273,104
BTW21,120,DA-Nord,SPD,21.888412017167383,51
BTW21,130,DA-Nord,SPD,19.44990176817289,99
BTW21,140,DA-Nord,SPD,18.83656509695291,68
BTW21,150,DA-Nord,SPD,21.323529411764707,87
BTW21,180,DA-Nord,SPD,18.565400843881857,88
BTW21,190,DA-Nord,SPD,17.402597402597404,67
BTW21,200,DA-Nord,SPD,24.495677233429394,85
BTW21,210,DA-Nord,SPD,19.679633867276888,86
BTW21,220,DA-Nord,SPD,21.199143468950748,99
BTW21,230,DA-Nord,SPD,20.32520325203252,100
BTW21,240,DA-Nord,SPD,25.995807127882596,124
BTW21,250,DA-Nord,SPD,23.927765237020317,106
BTW21,260,DA-Ost,SPD,14.825581395348838,51
BTW21,270,DA-Ost,SPD,21.951219512195124,108
BTW21,280,DA-Ost,SPD,16.187989556135772,62
BTW21,290,DA-Ost,SPD,22.448979591836736,66
BTW21,310,DA-Ost,SPD,25.72062084257206,116
BTW21,320,DA-Ost,SPD,24.25531914893617,114
BTW21,330,DA-Ost,SPD,20.8955223880597,98
BTW21,340,DA-Ost,SPD,18.115942028985508,75
BTW21,350,DA-Ost,SPD,24.696356275303643,122
BTW21,370,DA-Nord,SPD,31.58953722334004,157
BTW21,380,DA-Nord,SPD,17.15210355987055,53
BTW21,390,DA-Nord,SPD,24.416135881104033,115
BTW21,411,Kranichstein,SPD,18.654434250764528,61
BTW21,412,Kranichstein,SPD,29.00763358778626,76
BTW21,413,Kranichstein,SPD,23.694779116465863,59
BTW21,421,Kranichstein,SPD,26.190476190476193,99
BTW21,422,Kranichstein,SPD,23.79310344827586,69
BTW21,431,Arheilgen,SPD,20.28985507246377,84
BTW21,432,Kranichstein,SPD,26.5,106
BTW21,440,Arheilgen,SPD,20.833333333333336,55
BTW21,450,Arheilgen,SPD,27.659574468085108,130
BTW21,460,Arheilgen,SPD,26.611226611226613,128
BTW21,481,Arheilgen,SPD,24.065420560747665,103
BTW21,482,Arheilgen,SPD,25.536480686695278,119
BTW21,483,Arheilgen,SPD,26.96335078534031,103
BTW21,490,Arheilgen,SPD,26.53061224489796,91
BTW21,500,Arheilgen,SPD,31.179775280898873,111
BTW21,510,Arheilgen,SPD,26.498422712933756,84
BTW21,521,Arheilgen,SPD,24.615384615384617,80
BTW21,522,Arheilgen,SPD,32.47863247863248,114
BTW21,530,Arheilgen,SPD,30.361445783132528,126
BTW21,540,DA-Mitte,SPD,17.747440273037544,52
BTW21,550,DA-Mitte,SPD,21.138211382113823,104
BTW21,560,DA-Mitte,SPD,23.77777777777778,107
BTW21,570,DA-Mitte,SPD,22.144522144522146,95
BTW21,580,DA-Mitte,SPD,22.05128205128205,86
BTW21,600,Bessungen,SPD,17.5,98
BTW21,610,Bessungen,SPD,18.560606060606062,98
BTW21,620,Bessungen,SPD,21.365638766519822,97
BTW21,630,Bessungen,SPD,21.293800539083556,79
BTW21,640,Bessungen,SPD,18.009478672985782,76
BTW21,650,Bessungen,SPD,18.345323741007196,51
BTW21,660,Bessungen,SPD,24.675324675324674,114
BTW21,680,Bessungen,SPD,24.489795918367346,120
BTW21,690,Bessungen,SPD,22.350230414746544,97
BTW21,710,DA-Mitte,SPD,22.429906542056074,96
BTW21,720,DA-West,SPD,23.627684964200476,99
BTW21,730,DA-West,SPD,22.653061224489797,111
BTW21,750,DA-West,SPD,25.157232704402517,80
BTW21,760,DA-West,SPD,32.70588235294118,139
BTW21,780,DA-West,SPD,22.54335260115607,117
BTW21,790,DA-West,SPD,23.79862700228833,104
BTW21,800,DA-West,SPD,24.633431085043988,84
BTW21,810,DA-West,SPD,18.156424581005588,65
BTW21,820,DA-West,SPD,31.203931203931205,127
BTW21,831,DA-West,SPD,27.609427609427613,82
BTW21,832,DA-West,SPD,26.571428571428573,93
BTW21,840,DA-West,SPD,31.137724550898206,156
BTW21,850,DA-West,SPD,29.207920792079207,118
BTW21,860,Wixhausen,SPD,26.153846153846157,85
BTW21,870,Wixhausen,SPD,33.07984790874524,87
BTW21,880,Wixhausen,SPD,29.40074906367041,157
BTW21,890,Wixhausen,SPD,24.06417112299465,90
BTW21,900,Eberstadt,SPD,21.77858439201452,120
BTW21,910,Eberstadt,SPD,26.53061224489796,78
BTW21,920,Eberstadt,SPD,30.670103092783506,119
BTW21,930,Eberstadt,SPD,24.846625766871167,81
BTW21,940,Eberstadt,SPD,27.884615384615387,116
BTW21,950,Eberstadt,SPD,28.125,108
BTW21,960,Eberstadt,SPD,19.215686274509807,98
BTW21,970,Eberstadt,SPD,26.627218934911244,90
BTW21,980,Eberstadt,SPD,22.781065088757398,77
BTW21,990,Eberstadt,SPD,34.85342019543974,107
BTW21,1000,Eberstadt,SPD,27.480916030534353,108
BTW21,1010,Eberstadt,SPD,25.072886297376094,86
BTW21,1020,Eberstadt,SPD,21.070234113712374,63
BTW21,1030,Eberstadt,SPD,25.396825396825395,80
BTW21,1040,Eberstadt,SPD,15.81769436997319,59
BTW21,1050,Eberstadt,SPD,20.307692307692307,66
BTW21,91010,,SPD,16.831683168316832,153
BTW21,91011,,SPD,17.929292929292927,142
BTW21,91012,,SPD,18.493150684931507,162
BTW21,91013,,SPD,21.003500583430572,180
BTW21,91014,,SPD,20.780711825487945,181
BTW21,91015,,SPD,19.248291571753988,169
BTW21,91016,,SPD,24.094202898550723,133
BTW21,92020,,SPD,19.49685534591195,186
BTW21,92021,,SPD,17.861205915813425,157
BTW21,92022,,SPD,18.551587301587304,187
BTW21,92023,,SPD,17.249154453213077,153
BTW21,92024,,SPD,19.185423365487676,179
BTW21,92025,,SPD,15.40983606557377,141
BTW21,92026,,SPD,24.84008528784648,233
BTW21,92027,,SPD,18.005808325266216,186
BTW21,92028,,SPD,17.703349282296653,148
BTW21,93030,,SPD,18.65979381443299,181
BTW21,93031,,SPD,20.18633540372671,130
BTW21,93032,,SPD,14.072494669509595,132
BTW21,93033,,SPD,21.69811320754717,115
BTW21,93034,,SPD,21.036889332003987,211
BTW21,93035,,SPD,20.394736842105264,124
BTW21,93036,,SPD,23.20872274143302,149
BTW21,94040,,SPD,19.208211143695014,131
BTW21,94041,,SPD,18.057455540355676,132
BTW21,94042,,SPD,22.475570032573287,207
BTW21,94043,,SPD,22.317596566523605,208
BTW21,94044,,SPD,21.65242165242165,228
BTW21,94045,,SPD,19.548872180451127,130
BTW21,95050,,SPD,25.730994152046783,220
BTW21,95051,,SPD,19.098143236074268,144
BTW21,95052,,SPD,24.814814814814813,201
BTW21,95053,,SPD,26.963906581740975,254
BTW21,95054,,SPD,34.72222222222222,275
BTW21,95055,,SPD,31.601731601731604,219
BTW21,96060,,SPD,24.8062015503876,192
BTW21,96061,,SPD,36.09958506224066,174
BTW21,96062,,SPD,34.14179104477612,183
BTW21,96063,,SPD,25.09090909090909,207
BTW21,96064,,SPD,29.450261780104714,225
BTW21,96065,,SPD,30.354957160342718,248
BTW21,96066,,SPD,33.72395833333333,259
BTW21,97070,,SPD,25.36327608982827,192
BTW21,97071,,SPD,21.248339973439574,160
BTW21,97072,,SPD,25.841184387617766,192
BTW21,97073,,SPD,28.040973111395644,219
BTW21,97074,,SPD,22.106631989596877,170
BTW21,97075,,SPD,23.11756935270806,175
BTW21,97076,,SPD,29.918032786885245,219
BTW21,97077,,SPD,26.002587322121606,201
BTW21,98080,,SPD,37.38738738738739,332
BTW21,98081,,SPD,31.31067961165049,258
BTW21,99090,,SPD,19.64512040557668,155
BTW21,99091,,SPD,25.686059275521405,234
BTW21,99092,,SPD,26.47814910025707,206
LTW23,10,DA-Mitte,SPD,11.11111111111111,31
LTW23,20,DA-Mitte,SPD,16.528925619834713,40
LTW23,30,DA-Mitte,SPD,13.46938775510204,33
LTW23,40,DA-Mitte,SPD,14.12639405204461,38
LTW23,50,DA-Mitte,SPD,12.857142857142856,36
LTW23,60,DA-Nord,SPD,13.196480938416421,45
LTW23,90,DA-Nord,SPD,13.147410358565736,66
LTW23,100,DA-Nord,SPD,9.926470588235293,54
LTW23,120,DA-Nord,SPD,14.485981308411214,31
LTW23,130,DA-Nord,SPD,14.561403508771932,83
LTW23,140,DA-Nord,SPD,14.66275659824047,50
LTW23,150,DA-Nord,SPD,13.186813186813188,60
