wahl,gebiet-nr,gebiet-name,Insgesamt,CDU,Grüne,SPD,AfD,FDP,Linke,Anteil_SPD,Anteil_CDU,Anteil_Grüne,Anteil_FDP,Anteil_AfD,Anteil_Linke,CDU_Anteil,CDU_Prozent,Grüne_Anteil,Grüne_Prozent,SPD_Anteil,SPD_Prozent,AfD_Anteil,AfD_Prozent,FDP_Anteil,FDP_Prozent,Linke_Anteil,Linke_Prozent,Wahl_Abkürzung,Stadtteil
Europawahl,95055,95055,414,93,61,80,32,28,10,,,,,,,0.2246376811594203,22.463768115942027,0.1473429951690821,14.734299516908212,0.1932367149758454,19.32367149758454,0.07729468599033816,7.729468599033816,0.06763285024154589,6.763285024154589,0.024154589371980676,2.4154589371980677,EU24,
Europawahl,96060,96060,477,112,73,95,36,36,12,,,,,,,0.2348008385744235,23.48008385744235,0.1530398322851153,15.30398322851153,0.19916142557651992,19.91614255765199,0.07547169811320754,7.547169811320755,0.07547169811320754,7.547169811320755,0.025157232704402517,2.515723270440252,EU24,
Europawahl,96061,96061,299,70,42,59,24,29,8,,,,,,,0.23411371237458195,23.411371237458194,0.14046822742474915,14.046822742474916,0.19732441471571907,19.732441471571907,0.0802675585284281,8.02675585284281,0.09698996655518395,9.698996655518394,0.026755852842809364,2.6755852842809364,EU24,
Europawahl,96062,96062,337,67,79,76,18,18,6,,,,,,,0.19881305637982197,19.881305637982198,0.2344213649851632,23.44213649851632,0.22551928783382788,22.551928783382788,0.05341246290801187,5.341246290801187,0.05341246290801187,5.341246290801187,0.017804154302670624,1.7804154302670623,EU24,
Europawahl,96063,96063,515,125,99,82,30,37,11,,,,,,,0.24271844660194175,24.271844660194176,0.19223300970873786,19.223300970873787,0.15922330097087378,15.922330097087379,0.05825242718446602,5.825242718446602,0.07184466019417475,7.184466019417475,0.021359223300970873,2.1359223300970873,EU24,
Europawahl,96064,96064,508,136,73,104,30,42,14,,,,,,,0.2677165354330709,26.77165354330709,0.1437007874015748,14.37007874015748,0.2047244094488189,20.47244094488189,0.05905511811023622,5.905511811023622,0.08267716535433071,8.267716535433072,0.027559055118110236,2.7559055118110236,EU24,
Europawahl,96065,96065,465,104,97,97,24,35,15,,,,,,,0.22365591397849463,22.365591397849464,0.2086021505376344,20.86021505376344,0.2086021505376344,20.86021505376344,0.05161290322580645,5.161290322580645,0.07526881720430108,7.526881720430108,0.03225806451612903,3.225806451612903,EU24,
Europawahl,96066,96066,474,112,84,86,40,30,10,,,,,,,0.23628691983122363,23.628691983122362,0.17721518987341772,17.72151898734177,0.18143459915611815,18.143459915611814,0.08438818565400844,8.438818565400844,0.06329113924050633,6.329113924050633,0.02109704641350211,2.109704641350211,EU24,
Europawahl,97070,97070,498,123,115,71,40,56,6,,,,,,,0.2469879518072289,24.69879518072289,0.23092369477911648,23.09236947791165,0.142570281124498,14.257028112449799,0.08032128514056225,8.032128514056225,0.11244979919678715,11.244979919678714,0.012048192771084338,1.2048192771084338,EU24,
Europawahl,97071,97071,510,127,88,77,37,95,7,,,,,,,0.24901960784313726,24.901960784313726,0.17254901960784313,17.254901960784313,0.15098039215686274,15.098039215686274,0.07254901960784314,7.254901960784315,0.18627450980392157,18.627450980392158,0.013725490196078431,1.3725490196078431,EU24,
Europawahl,97072,97072,509,144,93,77,31,29,16,,,,,,,0.2829076620825147,28.290766208251473,0.18271119842829076,18.271119842829076,0.1512770137524558,15.12770137524558,0.060903732809430254,6.090373280943026,0.05697445972495088,5.697445972495088,0.03143418467583497,3.143418467583497,EU24,
Europawahl,97073,97073,437,109,108,76,25,31,10,,,,,,,0.2494279176201373,24.94279176201373,0.2471395881006865,24.71395881006865,0.17391304347826086,17.391304347826086,0.057208237986270026,5.720823798627003,0.07093821510297482,7.093821510297483,0.02288329519450801,2.2883295194508007,EU24,
Europawahl,97074,97074,543,131,136,93,18,47,6,,,,,,,0.24125230202578268,24.12523020257827,0.2504604051565378,25.04604051565378,0.1712707182320442,17.12707182320442,0.03314917127071823,3.314917127071823,0.0865561694290976,8.655616942909761,0.011049723756906077,1.1049723756906076,EU24,
Europawahl,97075,97075,449,112,94,72,26,31,7,,,,,,,0.24944320712694878,24.94432071269488,0.20935412026726058,20.93541202672606,0.1603563474387528,16.035634743875278,0.05790645879732739,5.79064587973274,0.06904231625835189,6.904231625835189,0.015590200445434299,1.55902004454343,EU24,
Europawahl,97076,97076,469,112,119,98,19,20,9,,,,,,,0.23880597014925373,23.88059701492537,0.2537313432835821,25.37313432835821,0.208955223880597,20.8955223880597,0.04051172707889126,4.051172707889126,0.042643923240938165,4.264392324093817,0.019189765458422176,1.9189765458422177,EU24,
Europawahl,97077,97077,478,129,95,87,30,42,11,,,,,,,0.2698744769874477,26.98744769874477,0.19874476987447698,19.874476987447697,0.18200836820083682,18.200836820083683,0.06276150627615062,6.2761506276150625,0.08786610878661087,8.786610878661087,0.02301255230125523,2.301255230125523,EU24,
Europawahl,98080,98080,558,142,84,127,48,22,8,,,,,,,0.25448028673835127,25.448028673835125,0.15053763440860216,15.053763440860216,0.22759856630824374,22.759856630824373,0.08602150537634409,8.60215053763441,0.03942652329749104,3.942652329749104,0.014336917562724014,1.4336917562724014,EU24,
Europawahl,98081,98081,499,122,89,107,46,34,13,,,,,,,0.24448897795591182,24.448897795591183,0.17835671342685372,17.835671342685373,0.21442885771543085,21.442885771543086,0.09218436873747494,9.218436873747494,0.06813627254509018,6.813627254509018,0.026052104208416832,2.6052104208416833,EU24,
Europawahl,99090,99090,491,82,158,60,21,32,34,,,,,,,0.1670061099796334,16.700610997963338,0.32179226069246436,32.17922606924644,0.12219959266802444,12.219959266802444,0.04276985743380855,4.276985743380855,0.06517311608961303,6.517311608961303,0.06924643584521385,6.924643584521386,EU24,
Europawahl,99091,99091,555,147,116,78,42,35,20,,,,,,,0.2648648648648649,26.486486486486488,0.209009009009009,20.9009009009009,0.14054054054054055,14.054054054054054,0.07567567567567568,7.567567567567568,0.06306306306306306,6.306306306306306,0.036036036036036036,3.6036036036036037,EU24,
Europawahl,99092,99092,516,126,111,96,30,33,17,,,,,,,0.2441860465116279,24.418604651162788,0.21511627906976744,21.511627906976745,0.18604651162790697,18.6046511627907,0.05813953488372093,5.813953488372093,0.06395348837209303,6.395348837209303,0.03294573643410853,3.2945736434108532,EU24,
Bundestagswahl 2025,10,,447,58,117,51,28,29,103,0.1140939597315436,0.1297539149888143,0.261744966442953,0.0648769574944071,0.0626398210290827,0.2304250559284116,0.1297539149888143,12.97539149888143,0.26174496644295303,26.174496644295303,0.11409395973154363,11.409395973154362,0.06263982102908278,6.263982102908278,0.06487695749440715,6.487695749440715,0.23042505592841164,23.042505592841163,BTW25,DA-Mitte
Bundestagswahl 2025,20,,358,43,93,52,30,16,87,0.1452513966480447,0.1201117318435754,0.2597765363128491,0.0446927374301676,0.0837988826815642,0.2430167597765363,0.12011173184357542,12.011173184357542,0.25977653631284914,25.977653631284912,0.1452513966480447,14.52513966480447,0.08379888268156424,8.379888268156424,0.0446927374301676,4.4692737430167595,0.2430167597765363,24.30167597765363,BTW25,DA-Mitte
Bundestagswahl 2025,30,,324,39,98,39,26,14,76,0.1203703703703703,0.1203703703703703,0.3024691358024691,0.0432098765432098,0.0802469135802469,0.2345679012345679,0.12037037037037036,12.037037037037036,0.30246913580246915,30.246913580246915,0.12037037037037036,12.037037037037036,0.08024691358024691,8.024691358024691,0.043209876543209874,4.320987654320987,0.2345679012345679,23.456790123456788,BTW25,DA-Mitte
Bundestagswahl 2025,40,,371,65,100,59,43,18,63,0.1590296495956873,0.1752021563342318,0.2695417789757412,0.0485175202156334,0.1159029649595687,0.1698113207547169,0.1752021563342318,17.52021563342318,0.2695417789757412,26.954177897574123,0.15902964959568733,15.902964959568733,0.11590296495956873,11.590296495956872,0.04851752021563342,4.8517520215633425,0.16981132075471697,16.9811320754717,BTW25,DA-Mitte
Bundestagswahl 2025,50,,407,38,68,76,52,18,123,0.1867321867321867,0.0933660933660933,0.167076167076167,0.0442260442260442,0.1277641277641277,0.3022113022113022,0.09336609336609336,9.336609336609335,0.16707616707616707,16.707616707616708,0.18673218673218672,18.67321867321867,0.12776412776412777,12.776412776412776,0.044226044226044224,4.422604422604422,0.3022113022113022,30.22113022113022,BTW25,DA-Mitte
Bundestagswahl 2025,60,,522,55,119,69,77,22,127,0.132183908045977,0.1053639846743295,0.2279693486590038,0.0421455938697318,0.1475095785440613,0.2432950191570881,0.1053639846743295,10.53639846743295,0.22796934865900384,22.796934865900383,0.13218390804597702,13.218390804597702,0.1475095785440613,14.75095785440613,0.0421455938697318,4.21455938697318,0.24329501915708812,24.32950191570881,BTW25,DA-Nord
Bundestagswahl 2025,90,,710,74,196,114,46,34,185,0.1605633802816901,0.104225352112676,0.276056338028169,0.0478873239436619,0.0647887323943662,0.2605633802816901,0.10422535211267606,10.422535211267606,0.27605633802816903,27.605633802816904,0.16056338028169015,16.056338028169016,0.0647887323943662,6.478873239436619,0.04788732394366197,4.788732394366197,0.2605633802816901,26.056338028169012,BTW25,DA-Nord
Bundestagswahl 2025,100,,705,104,230,101,51,22,136,0.1432624113475177,0.1475177304964539,0.3262411347517731,0.0312056737588652,0.0723404255319148,0.1929078014184397,0.1475177304964539,14.75177304964539,0.3262411347517731,32.62411347517731,0.14326241134751774,14.326241134751774,0.07234042553191489,7.234042553191489,0.031205673758865248,3.120567375886525,0.19290780141843972,19.29078014184397,BTW25,DA-Nord
Bundestagswahl 2025,120,,348,49,49,55,84,11,43,0.1580459770114942,0.1408045977011494,0.1408045977011494,0.0316091954022988,0.2413793103448276,0.1235632183908046,0.14080459770114942,14.080459770114942,0.14080459770114942,14.080459770114942,0.15804597701149425,15.804597701149426,0.2413793103448276,24.137931034482758,0.031609195402298854,3.1609195402298855,0.1235632183908046,12.35632183908046,BTW25,DA-Nord
Bundestagswahl 2025,130,,702,77,240,108,37,19,172,0.1538461538461538,0.1096866096866096,0.3418803418803419,0.027065527065527,0.0527065527065527,0.245014245014245,0.10968660968660969,10.968660968660968,0.3418803418803419,34.18803418803419,0.15384615384615385,15.384615384615385,0.05270655270655271,5.270655270655271,0.027065527065527065,2.7065527065527064,0.245014245014245,24.501424501424502,BTW25,DA-Nord
Bundestagswahl 2025,140,,433,41,156,53,28,17,107,0.1224018475750577,0.0946882217090069,0.3602771362586605,0.0392609699769053,0.0646651270207852,0.2471131639722864,0.09468822170900693,9.468822170900692,0.36027713625866054,36.027713625866056,0.12240184757505773,12.240184757505773,0.06466512702078522,6.466512702078522,0.03926096997690531,3.9260969976905313,0.2471131639722864,24.71131639722864,BTW25,DA-Nord
Bundestagswahl 2025,150,,579,61,180,81,43,13,147,0.1398963730569948,0.1053540587219343,0.310880829015544,0.0224525043177892,0.0742659758203799,0.2538860103626943,0.10535405872193437,10.535405872193436,0.31088082901554404,31.088082901554404,0.13989637305699482,13.989637305699482,0.07426597582037997,7.4265975820379975,0.022452504317789293,2.2452504317789295,0.2538860103626943,25.38860103626943,BTW25,DA-Nord
Bundestagswahl 2025,180,,689,63,188,101,66,16,200,0.1465892597968069,0.0914368650217706,0.2728592162554427,0.02322206095791,0.0957910014513788,0.2902757619738751,0.09143686502177069,9.143686502177069,0.2728592162554427,27.28592162554427,0.14658925979680695,14.658925979680696,0.09579100145137881,9.57910014513788,0.023222060957910014,2.3222060957910013,0.29027576197387517,29.027576197387518,BTW25,DA-Nord
Bundestagswahl 2025,190,,566,61,172,92,40,11,143,0.1625441696113074,0.107773851590106,0.303886925795053,0.019434628975265,0.0706713780918728,0.2526501766784452,0.10777385159010601,10.777385159010601,0.303886925795053,30.3886925795053,0.1625441696113074,16.25441696113074,0.0706713780918728,7.06713780918728,0.019434628975265017,1.9434628975265018,0.25265017667844525,25.265017667844525,BTW25,DA-Nord
Bundestagswahl 2025,200,,464,49,153,70,31,12,120,0.1508620689655172,0.105603448275862,0.3297413793103448,0.0258620689655172,0.0668103448275862,0.2586206896551724,0.10560344827586207,10.560344827586206,0.3297413793103448,32.974137931034484,0.15086206896551724,15.086206896551724,0.0668103448275862,6.68103448275862,0.02586206896551724,2.586206896551724,0.25862068965517243,25.862068965517242,BTW25,DA-Nord
Bundestagswahl 2025,210,,563,64,156,77,60,13,137,0.1367673179396092,0.1136767317939609,0.2770870337477797,0.0230905861456483,0.1065719360568383,0.2433392539964476,0.11367673179396093,11.367673179396093,0.27708703374777977,27.708703374777976,0.13676731793960922,13.676731793960922,0.10657193605683836,10.657193605683837,0.023090586145648313,2.3090586145648313,0.2433392539964476,24.33392539964476,BTW25,DA-Nord
Bundestagswahl 2025,220,,631,60,197,99,39,17,172,0.1568938193343898,0.0950871632329635,0.312202852614897,0.0269413629160063,0.0618066561014263,0.2725832012678288,0.09508716323296355,9.508716323296355,0.312202852614897,31.2202852614897,0.15689381933438987,15.689381933438987,0.061806656101426306,6.180665610142631,0.02694136291600634,2.694136291600634,0.27258320126782887,27.258320126782888,BTW25,DA-Nord
Bundestagswahl 2025,230,,726,81,154,114,91,14,181,0.1570247933884297,0.1115702479338843,0.2121212121212121,0.0192837465564738,0.1253443526170798,0.2493112947658402,0.1115702479338843,11.15702479338843,0.21212121212121213,21.21212121212121,0.15702479338842976,15.702479338842975,0.12534435261707988,12.534435261707987,0.01928374655647383,1.9283746556473829,0.2493112947658402,24.931129476584022,BTW25,DA-Nord
Bundestagswahl 2025,240,,700,94,157,148,59,35,152,0.2114285714285714,0.1342857142857142,0.2242857142857142,0.05,0.0842857142857142,0.2171428571428571,0.13428571428571429,13.428571428571429,0.22428571428571428,22.428571428571427,0.21142857142857144,21.142857142857142,0.08428571428571428,8.428571428571429,0.05,5.0,0.21714285714285714,21.714285714285715,BTW25,DA-Nord
Bundestagswahl 2025,250,,581,50,212,83,41,22,133,0.1428571428571428,0.0860585197934595,0.3648881239242685,0.0378657487091222,0.0705679862306368,0.2289156626506024,0.08605851979345955,8.605851979345955,0.3648881239242685,36.48881239242685,0.14285714285714285,14.285714285714285,0.07056798623063683,7.056798623063683,0.0378657487091222,3.7865748709122204,0.2289156626506024,22.89156626506024,BTW25,DA-Nord
Bundestagswahl 2025,260,,516,139,147,76,49,38,39,0.1472868217054263,0.2693798449612403,0.2848837209302325,0.0736434108527131,0.0949612403100775,0.0755813953488372,0.2693798449612403,26.937984496124027,0.28488372093023256,28.488372093023255,0.14728682170542637,14.728682170542637,0.09496124031007752,9.496124031007753,0.07364341085271318,7.3643410852713185,0.0755813953488372,7.55813953488372,BTW25,DA-Ost
Bundestagswahl 2025,270,,736,229,189,119,54,59,44,0.1616847826086956,0.3111413043478261,0.2567934782608695,0.0801630434782608,0.0733695652173913,0.0597826086956521,0.3111413043478261,31.11413043478261,0.25679347826086957,25.679347826086957,0.16168478260869565,16.168478260869566,0.07336956521739131,7.336956521739131,0.08016304347826086,8.016304347826086,0.059782608695652176,5.978260869565218,BTW25,DA-Ost
Bundestagswahl 2025,280,,615,151,189,79,38,36,93,0.1284552845528455,0.2455284552845528,0.3073170731707317,0.0585365853658536,0.0617886178861788,0.1512195121951219,0.24552845528455283,24.552845528455283,0.3073170731707317,30.73170731707317,0.12845528455284552,12.845528455284553,0.061788617886178863,6.178861788617886,0.05853658536585366,5.853658536585367,0.15121951219512195,15.121951219512194,BTW25,DA-Ost
Bundestagswahl 2025,290,,456,76,135,64,48,17,80,0.1403508771929824,0.1666666666666666,0.2960526315789473,0.0372807017543859,0.1052631578947368,0.175438596491228,0.16666666666666666,16.666666666666664,0.29605263157894735,29.605263157894733,0.14035087719298245,14.035087719298245,0.10526315789473684,10.526315789473683,0.03728070175438596,3.7280701754385963,0.17543859649122806,17.543859649122805,BTW25,DA-Ost
Bundestagswahl 2025,310,,637,84,157,124,56,23,119,0.1946624803767661,0.1318681318681318,0.2464678178963893,0.0361067503924646,0.0879120879120879,0.1868131868131868,0.13186813186813187,13.186813186813188,0.24646781789638933,24.646781789638933,0.1946624803767661,19.46624803767661,0.08791208791208792,8.791208791208792,0.03610675039246468,3.610675039246468,0.18681318681318682,18.681318681318682,BTW25,DA-Ost
Bundestagswahl 2025,320,,682,93,198,101,62,23,152,0.1480938416422287,0.1363636363636363,0.2903225806451613,0.033724340175953,0.0909090909090909,0.2228739002932551,0.13636363636363635,13.636363636363635,0.2903225806451613,29.03225806451613,0.14809384164222875,14.809384164222875,0.09090909090909091,9.090909090909092,0.03372434017595308,3.3724340175953076,0.22287390029325513,22.28739002932551,BTW25,DA-Ost
Bundestagswahl 2025,330,,718,81,218,122,67,31,131,0.1699164345403899,0.1128133704735376,0.3036211699164345,0.043175487465181,0.0933147632311977,0.1824512534818941,0.11281337047353761,11.28133704735376,0.30362116991643456,30.362116991643457,0.16991643454038996,16.991643454038996,0.09331476323119778,9.331476323119778,0.04317548746518106,4.3175487465181055,0.18245125348189414,18.245125348189415,BTW25,DA-Ost
Bundestagswahl 2025,340,,649,139,179,96,53,40,103,0.147919876733436,0.2141756548536209,0.275808936825886,0.061633281972265,0.0816640986132511,0.1587057010785824,0.21417565485362094,21.417565485362093,0.275808936825886,27.5808936825886,0.14791987673343607,14.791987673343607,0.08166409861325115,8.166409861325114,0.061633281972265024,6.163328197226503,0.15870570107858242,15.870570107858242,BTW25,DA-Ost
Bundestagswahl 2025,350,,637,105,175,115,68,19,96,0.1805337519623233,0.1648351648351648,0.2747252747252747,0.0298273155416012,0.1067503924646781,0.1507064364207221,0.16483516483516483,16.483516483516482,0.27472527472527475,27.472527472527474,0.18053375196232338,18.053375196232338,0.10675039246467818,10.675039246467819,0.029827315541601257,2.9827315541601256,0.15070643642072212,15.070643642072213,BTW25,DA-Ost
Bundestagswahl 2025,370,,723,102,108,154,119,24,128,0.2130013831258644,0.1410788381742738,0.1493775933609958,0.0331950207468879,0.1645919778699861,0.1770401106500691,0.14107883817427386,14.107883817427386,0.14937759336099585,14.937759336099585,0.21300138312586445,21.300138312586444,0.16459197786998617,16.459197786998615,0.03319502074688797,3.319502074688797,0.17704011065006917,17.704011065006917,BTW25,DA-Nord
Bundestagswahl 2025,380,,473,87,126,74,67,32,50,0.1564482029598308,0.1839323467230444,0.266384778012685,0.0676532769556025,0.1416490486257928,0.1057082452431289,0.1839323467230444,18.39323467230444,0.266384778012685,26.6384778012685,0.15644820295983086,15.644820295983086,0.1416490486257928,14.16490486257928,0.06765327695560254,6.765327695560254,0.10570824524312897,10.570824524312897,BTW25,DA-Nord
Bundestagswahl 2025,390,,702,99,113,89,152,30,133,0.1267806267806268,0.141025641025641,0.1609686609686609,0.0427350427350427,0.2165242165242165,0.1894586894586894,0.14102564102564102,14.102564102564102,0.16096866096866097,16.096866096866098,0.1267806267806268,12.678062678062679,0.21652421652421652,21.65242165242165,0.042735042735042736,4.273504273504273,0.18945868945868946,18.945868945868945,BTW25,DA-Nord
Bundestagswahl 2025,411,,541,41,205,73,41,12,113,0.1349353049907578,0.0757855822550831,0.3789279112754159,0.022181146025878,0.0757855822550831,0.2088724584103512,0.07578558225508318,7.578558225508318,0.3789279112754159,37.89279112754159,0.13493530499075784,13.493530499075785,0.07578558225508318,7.578558225508318,0.022181146025878003,2.2181146025878005,0.2088724584103512,20.88724584103512,BTW25,Kranichstein
Bundestagswahl 2025,412,,390,58,89,61,49,8,77,0.1564102564102564,0.1487179487179487,0.2282051282051282,0.0205128205128205,0.1256410256410256,0.1974358974358974,0.14871794871794872,14.871794871794872,0.2282051282051282,22.82051282051282,0.1564102564102564,15.64102564102564,0.12564102564102564,12.564102564102564,0.020512820512820513,2.051282051282051,0.19743589743589743,19.743589743589745,BTW25,Kranichstein
Bundestagswahl 2025,413,,371,61,84,57,50,21,57,0.1536388140161725,0.1644204851752021,0.2264150943396226,0.0566037735849056,0.1347708894878706,0.1536388140161725,0.16442048517520216,16.442048517520217,0.22641509433962265,22.641509433962266,0.15363881401617252,15.363881401617252,0.1347708894878706,13.477088948787062,0.05660377358490566,5.660377358490567,0.15363881401617252,15.363881401617252,BTW25,Kranichstein
Bundestagswahl 2025,421,,573,78,38,113,152,16,91,0.1972076788830715,0.1361256544502617,0.0663176265270506,0.0279232111692844,0.2652705061082024,0.1588132635253054,0.13612565445026178,13.612565445026178,0.06631762652705062,6.631762652705062,0.19720767888307156,19.720767888307154,0.26527050610820246,26.527050610820247,0.027923211169284468,2.7923211169284468,0.15881326352530542,15.881326352530541,BTW25,Kranichstein
Bundestagswahl 2025,422,,444,77,55,75,64,14,111,0.1689189189189189,0.1734234234234234,0.1238738738738738,0.0315315315315315,0.1441441441441441,0.25,0.17342342342342343,17.34234234234234,0.12387387387387387,12.387387387387387,0.16891891891891891,16.89189189189189,0.14414414414414414,14.414414414414415,0.03153153153153153,3.153153153153153,0.25,25.0,BTW25,Kranichstein
Bundestagswahl 2025,431,,614,84,70,98,109,14,129,0.1596091205211726,0.1368078175895765,0.1140065146579804,0.022801302931596,0.1775244299674267,0.2100977198697068,0.13680781758957655,13.680781758957655,0.11400651465798045,11.400651465798045,0.15960912052117263,15.960912052117262,0.1775244299674267,17.75244299674267,0.02280130293159609,2.2801302931596092,0.21009771986970685,21.009771986970684,BTW25,Arheilgen
Bundestagswahl 2025,432,,570,120,87,116,113,11,59,0.2035087719298245,0.2105263157894736,0.1526315789473684,0.019298245614035,0.1982456140350877,0.1035087719298245,0.21052631578947367,21.052631578947366,0.15263157894736842,15.263157894736842,0.20350877192982456,20.350877192982455,0.19824561403508772,19.824561403508774,0.01929824561403509,1.9298245614035088,0.10350877192982456,10.350877192982457,BTW25,Kranichstein
Bundestagswahl 2025,440,,376,77,52,74,72,12,49,0.1968085106382978,0.2047872340425532,0.1382978723404255,0.0319148936170212,0.1914893617021276,0.1303191489361702,0.2047872340425532,20.47872340425532,0.13829787234042554,13.829787234042554,0.19680851063829788,19.680851063829788,0.19148936170212766,19.148936170212767,0.031914893617021274,3.1914893617021276,0.13031914893617022,13.031914893617023,BTW25,Arheilgen
Bundestagswahl 2025,450,,649,111,94,125,119,35,106,0.1926040061633282,0.1710323574730354,0.1448382126348228,0.0539291217257318,0.1833590138674884,0.1633281972265023,0.17103235747303544,17.103235747303543,0.1448382126348228,14.48382126348228,0.1926040061633282,19.26040061633282,0.18335901386748846,18.335901386748844,0.053929121725731895,5.3929121725731894,0.1633281972265023,16.33281972265023,BTW25,Arheilgen
Bundestagswahl 2025,460,,659,161,113,144,67,26,95,0.2185128983308042,0.2443095599393019,0.1714719271623672,0.0394537177541729,0.101669195751138,0.1441578148710167,0.24430955993930198,24.430955993930198,0.17147192716236723,17.147192716236724,0.21851289833080426,21.851289833080425,0.10166919575113809,10.166919575113809,0.03945371775417299,3.9453717754172986,0.1441578148710167,14.41578148710167,BTW25,Arheilgen
Bundestagswahl 2025,481,,594,149,97,104,77,21,80,0.1750841750841751,0.2508417508417508,0.1632996632996633,0.0353535353535353,0.1296296296296296,0.1346801346801346,0.25084175084175087,25.084175084175087,0.1632996632996633,16.329966329966332,0.1750841750841751,17.50841750841751,0.12962962962962962,12.962962962962962,0.03535353535353535,3.535353535353535,0.13468013468013468,13.468013468013467,BTW25,Arheilgen
Bundestagswahl 2025,482,,662,129,95,106,132,37,92,0.1601208459214501,0.1948640483383685,0.1435045317220543,0.0558912386706948,0.1993957703927492,0.1389728096676737,0.19486404833836857,19.486404833836858,0.14350453172205438,14.350453172205437,0.16012084592145015,16.012084592145015,0.19939577039274925,19.939577039274926,0.055891238670694864,5.589123867069486,0.13897280966767372,13.897280966767372,BTW25,Arheilgen
Bundestagswahl 2025,483,,567,129,99,117,83,26,62,0.2063492063492063,0.2275132275132275,0.1746031746031746,0.0458553791887125,0.146384479717813,0.109347442680776,0.2275132275132275,22.75132275132275,0.1746031746031746,17.46031746031746,0.20634920634920634,20.634920634920633,0.14638447971781304,14.638447971781304,0.04585537918871252,4.5855379188712515,0.10934744268077601,10.934744268077601,BTW25,Arheilgen
Bundestagswahl 2025,490,,523,123,105,109,76,26,43,0.2084130019120459,0.2351816443594646,0.2007648183556405,0.0497131931166348,0.1453154875717017,0.0822179732313575,0.23518164435946462,23.518164435946463,0.20076481835564053,20.076481835564053,0.2084130019120459,20.84130019120459,0.14531548757170173,14.531548757170173,0.0497131931166348,4.97131931166348,0.08221797323135756,8.221797323135755,BTW25,Arheilgen
Bundestagswahl 2025,500,,549,111,101,104,82,16,72,0.1894353369763206,0.2021857923497267,0.1839708561020036,0.029143897996357,0.1493624772313297,0.1311475409836065,0.20218579234972678,20.21857923497268,0.18397085610200364,18.397085610200364,0.1894353369763206,18.94353369763206,0.1493624772313297,14.93624772313297,0.029143897996357013,2.914389799635701,0.13114754098360656,13.114754098360656,BTW25,Arheilgen
Bundestagswahl 2025,510,,413,64,68,87,67,17,71,0.2106537530266344,0.1549636803874092,0.1646489104116222,0.0411622276029055,0.162227602905569,0.171912832929782,0.1549636803874092,15.49636803874092,0.16464891041162227,16.46489104116223,0.2106537530266344,21.06537530266344,0.162227602905569,16.222760290556902,0.04116222760290557,4.116222760290557,0.17191283292978207,17.191283292978206,BTW25,Arheilgen
Bundestagswahl 2025,521,,476,119,77,77,93,33,44,0.1617647058823529,0.25,0.1617647058823529,0.0693277310924369,0.1953781512605042,0.0924369747899159,0.25,25.0,0.16176470588235295,16.176470588235293,0.16176470588235295,16.176470588235293,0.1953781512605042,19.537815126050422,0.06932773109243698,6.932773109243698,0.09243697478991597,9.243697478991598,BTW25,Arheilgen
Bundestagswahl 2025,522,,475,102,83,90,74,17,54,0.1894736842105263,0.2147368421052631,0.1747368421052631,0.0357894736842105,0.1557894736842105,0.1136842105263157,0.21473684210526317,21.47368421052632,0.17473684210526316,17.473684210526315,0.18947368421052632,18.947368421052634,0.15578947368421053,15.578947368421053,0.035789473684210524,3.578947368421052,0.11368421052631579,11.368421052631579,BTW25,Arheilgen
Bundestagswahl 2025,530,,654,125,103,149,112,39,73,0.22782874617737,0.191131498470948,0.1574923547400611,0.0596330275229357,0.1712538226299694,0.1116207951070336,0.191131498470948,19.113149847094803,0.15749235474006115,15.749235474006115,0.22782874617737003,22.782874617737004,0.1712538226299694,17.12538226299694,0.05963302752293578,5.963302752293578,0.11162079510703364,11.162079510703364,BTW25,Arheilgen
Bundestagswahl 2025,540,,367,45,98,63,33,13,87,0.1716621253405994,0.1226158038147139,0.2670299727520436,0.0354223433242506,0.0899182561307901,0.2370572207084468,0.1226158038147139,12.26158038147139,0.2670299727520436,26.70299727520436,0.17166212534059946,17.166212534059948,0.08991825613079019,8.991825613079019,0.035422343324250684,3.5422343324250685,0.23705722070844687,23.705722070844686,BTW25,DA-Mitte
Bundestagswahl 2025,550,,617,87,156,113,52,27,119,0.1831442463533225,0.1410048622366288,0.252836304700162,0.0437601296596434,0.0842787682333873,0.192868719611021,0.14100486223662884,14.100486223662884,0.25283630470016205,25.283630470016206,0.18314424635332252,18.31442463533225,0.08427876823338736,8.427876823338735,0.04376012965964344,4.376012965964344,0.19286871961102106,19.286871961102108,BTW25,DA-Mitte
Bundestagswahl 2025,560,,573,81,139,103,64,24,111,0.1797556719022687,0.1413612565445026,0.2425828970331588,0.0418848167539267,0.1116928446771378,0.193717277486911,0.14136125654450263,14.136125654450263,0.2425828970331588,24.25828970331588,0.17975567190226877,17.975567190226876,0.11169284467713787,11.169284467713787,0.041884816753926704,4.18848167539267,0.193717277486911,19.3717277486911,BTW25,DA-Mitte
Bundestagswahl 2025,570,,618,84,158,125,54,28,126,0.2022653721682848,0.1359223300970873,0.255663430420712,0.0453074433656957,0.087378640776699,0.203883495145631,0.13592233009708737,13.592233009708737,0.255663430420712,25.5663430420712,0.2022653721682848,20.22653721682848,0.08737864077669903,8.737864077669903,0.045307443365695796,4.53074433656958,0.20388349514563106,20.388349514563107,BTW25,DA-Mitte
